id,type,brand,series,models,price,year,title,url,images
12519,phone,Samsung,,,40,2020,Samsung Galaxy S20 Ultra 128GB Locked,galaxy-s20-ultra-128gb-locked,samsung-galaxy-s20-ultra-128gb-locked.webp
12520,phone,Samsung,,,50,2020,Samsung Galaxy S20 Ultra 512GB Locked,galaxy-s20-ultra-512gb-locked,samsung-galaxy-s20-ultra-512gb-locked.webp
12521,phone,Samsung,,,50,2020,Samsung Galaxy S20 Ultra 128GB Unlocked,galaxy-s20-ultra-128gb-unlocked,samsung-galaxy-s20-ultra-128gb-unlocked.webp
12522,phone,Samsung,,,70,2020,Samsung Galaxy S20 Ultra 512GB Unlocked,galaxy-s20-ultra-512gb-unlocked,samsung-galaxy-s20-ultra-512gb-unlocked.webp
12523,phone,Samsung,,,70,2020,Samsung Galaxy S20+ 512GB Unlocked,galaxy-s20-512gb-unlocked,samsung-galaxy-s20-512gb-unlocked.webp
12524,phone,Samsung,,,60,2020,Samsung Galaxy S20+ 512GB Locked,galaxy-s20-512gb-locked,samsung-galaxy-s20-512gb-locked.webp
12525,phone,Samsung,,,60,2020,Samsung Galaxy S20+ 128GB Unlocked,galaxy-s20-128gb-unlocked,samsung-galaxy-s20-128gb-unlocked.webp
12526,phone,Samsung,,,50,2020,Samsung Galaxy S20+ 128GB Locked,galaxy-s20-128gb-locked,samsung-galaxy-s20-128gb-locked.webp
12527,phone,Samsung,,,30,2020,Samsung Galaxy S20 FE 128GB Locked,galaxy-s20-fe-128gb-locked,samsung-galaxy-s20-fe-128gb-locked.webp
12528,phone,Samsung,,,35,2020,Samsung Galaxy S20 FE 256GB Locked,galaxy-s20-fe-256gb-locked,samsung-galaxy-s20-fe-256gb-locked.webp
12529,phone,Samsung,,,35,2020,Samsung Galaxy S20 FE 128GB Unlocked,galaxy-s20-fe-128gb-unlocked,samsung-galaxy-s20-fe-128gb-unlocked.webp
